coreid,mofid-v1,Ground_truth,Predicted,Aromatic Nitrogen Ring,Alkyne,Halogen,Alkene,Ether,Imine,Enamine,Ketone_new,Amino,metal
2015[Zn][sqc]3[ASR]1,[O-]C(=O)c1ccc(cc1)CN(Cc1ccc(cc1)C(=O)[O-])CCN(Cc1ccc(cc1)C(=O)[O-])Cc1ccc(cc1)C(=O)[O-].[<missing>],0,0,0,0,0,0,0,0,0,0,0,Zn
0000[Ni][dia]3[ASR]3,[<missing>].[O-]C=O,0,0,0,0,0,0,0,0,0,0,0,Ni
2013[Zn][nan]3[ASR]30,[O-]C(=O)c1c(F)c(F)c(c(c1F)F)C(=O)[O-].[<missing>],0,0,0,0,4,0,0,0,0,0,0,Zn
2021[Zn][nan]3[ASR]19,[O-]C(=O)c1cc(cc(n1)C(=O)[O-])c1cc(nc(c1)C(=O)[O-])C(=O)[O-].[<missing>],0,0,2,0,0,0,0,0,0,0,0,Zn
2014[Zn][sod]3[ASR]1,[<missing>].c1ccc2c(c1)N=C[N]2,0,0,0,0,0,0,0,0,0,0,0,Zn
2016[Zr][fcu]3[ASR]3,[O-]C(=O)c1ccc(cc1)c1ccc(cc1)C(=O)[O-].[O]12[<missing>]34[O]5[Zr]62[O]2[Zr]71[O]4[Zr]14[O]3[Zr]35[O]6[Zr]2([O]71)[O]43,0,0,0,0,0,0,0,0,0,0,0,Zr
2023[Fe][nan]2[ASR]1,Cl[<missing>]Cl.[Fe].n1ccc(cc1)c1cc(nc(c1)c1ccccn1)c1ccccn1,0,0,4,0,2,0,0,0,0,0,0,Fe
2013[Ni][xmz]3[ASR]5,[<missing>][OH]([Ni])[Ni].[O-]C(=O)c1ccc(cc1)c1cc(cc(n1)c1ccc(cc1)C(=O)[O-])c1ccncc1,0,0,0,0,0,0,0,0,0,0,0,Ni
2006[Zn][nan]3[ASR]3,[O-]C(=O)c1ccc(cc1)c1ccc(cc1)c1cc(cc(c1)c1ccc(cc1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)c1ccc(cc1)C(=O)[O-].[<missing>][OH]([Zn]1[OH]([Zn])[Zn]([OH]1[Zn])[OH]([Zn])[Zn])[Zn],0,0,0,0,0,0,0,0,0,0,0,Zn
2013[Zn][rtl]3[ASR]2,[O-]C(=O)c1ccc2c3c1c(ccc3C(=O)N(C2=O)c1ccncc1)C(=O)[O-].[<missing>][Zn],0,0,1,0,0,0,0,0,1,0,2,Zn
2008[Zn][etd]3[ASR]1,N1=NN=C([N]1)c1nccnc1C1=NN=N[N]1.[<missing>],0,0,2,0,0,0,0,0,0,0,0,Zn
2008[Mg][dia]3[ASR]2,[<missing>].[O-]C=O,0,0,0,0,0,0,0,0,0,0,0,Mg
2009[Cu][dia]3[ASR]2,[<missing>].n1ccc(cc1)c1ccc(cc1)OCC(COc1ccc(cc1)c1ccncc1)(COc1ccc(cc1)c1ccncc1)COc1ccc(cc1)c1ccncc1,0,0,4,0,0,0,4,0,0,0,0,Cu
2020[Cu][sql]2[ASR]4,[<missing>][Cu].[O-]C(=O)c1ccc(cc1)CN(Cc1ccc(cc1)C(=O)[O-])Cc1ccc(cc1)CN(Cc1ccc(cc1)C(=O)[O-])Cc1ccc(cc1)C(=O)[O-],0,0,0,0,0,0,0,0,0,0,0,Cu
2004[Mn][bnn]3[ASR]1,[<missing>].[O-]C(=O)c1ccnc(c1)c1nccc(c1)C(=O)[O-],0,0,2,0,0,0,0,0,0,0,0,Mn
2014[Zn][pcu]3[ASR]14,[O-]C(=O)c1ccc(cc1)C(=O)[O-].[<missing>][O]([Zn])([Zn])[Zn],0,0,0,0,0,0,0,0,0,0,0,Zn
2018[Zn][apo]3[ASR]1,[O-]C(=O)c1ccc(cc1)P(=O)(c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)[O-].[<missing>][Zn],0,0,0,0,0,0,0,0,0,0,0,Zn
2013[Zn][uni]3[ASR]11,CC(C(C(=O)[O-])NCc1ccncc1)O.[<missing>],0,0,1,0,0,0,0,0,0,0,0,Zn
2010[Zn][lvt]3[ASR]1,[O-]C(=O)c1ccc(cc1)N(c1ccc(cc1)C(=O)[O-])c1ccc(cc1)c1ccc(cc1)N(c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-].[<missing>][Zn],0,0,0,0,0,0,0,0,6,0,0,Zn
2010[Zn][cor]3[ASR]1,[O-]C(=O)c1ccc(cc1)OCC(COc1ccc(cc1)C(=O)[O-])(COc1ccc(cc1)C(=O)[O-])COc1ccc(cc1)C(=O)[O-].[<missing>][O]([Zn])([Zn])[Zn],0,0,0,0,0,0,0,0,0,0,0,Zn
2011[Zn][cor]3[ASR]1,[O-]C(=O)c1ccc(cc1)N(c1ccc(cc1)C(=O)[O-])c1ccc(cc1)c1ccc(cc1)N(c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-].[<missing>][O]([Zn])([Zn])[Zn],0,0,0,0,0,0,0,0,0,0,0,Zn
2015[Cd][nan]3[ASR]1,[<missing>].[O-]C(=O)c1ccc(cc1)N(c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-],1,1,0,0,0,0,0,0,3,0,0,Cd
2015[Zn][rtl]3[ASR]2,Nc1cc(ccc1c1cc(cc(c1)c1ccc(cc1N)C(=O)[O-])c1ccc(cc1N)C(=O)[O-])C(=O)[O-].[<missing>][O]([Zn])([Zn])[Zn],0,0,0,0,0,0,0,0,0,0,0,Zn
2019[Zn][tfw]3[ASR]1,N1=NN=C([N]1)C1=NC=N[C]1C1=NN=N[N]1.[<missing>],0,0,0,0,0,0,0,1,0,0,0,Zn
2005[Co][dia]3[ASR]5,[<missing>].[O-]C=O,0,0,0,0,0,0,0,0,0,0,0,Co
2017[Co][nan]3[ASR]23,[<missing>].[O-]C(=O)c1cc([O])c(cc1[O])C(=O)[O-],0,0,0,0,0,0,0,0,0,0,0,Co
2015[La][nan]3[ASR]11,[<missing>].[O-]C(=O)c1ccc(cc1)[C]1NC(=CC(=C1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-],1,1,0,0,0,2,0,0,1,0,0,La
2008[In][pts]3[ASR]1,[<missing>].[O-]C(=O)c1cc(cc(c1)C(=O)[O-])c1cc(cc(c1)C(=O)[O-])C(=O)[O-],0,0,0,0,0,0,0,0,0,0,0,In
2019[Cu][ssa]3[ASR]1,Nc1nc(N)c(cc1c1cc(cc(c1)C(=O)[O-])C(=O)[O-])c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[<missing>][Cu],0,0,1,0,0,0,0,0,2,0,0,Cu
2015[Cu][nan]3[ASR]20,[<missing>].[O-]C(=O)c1cc([O])c(cc1[O])C(=O)[O-],0,0,0,0,0,0,0,0,0,0,0,Cu
2015[Ga][nan]3[ASR]1,[<missing>].[O-]C(=O)C(=O)[O-].[O]P(=O)(O)O.[O]P(=O)(O)[O].[O]P(=O)([O])O.[O]P1(=O)OP(=O)(O1)[O],1,1,0,0,0,0,0,0,0,0,0,Ga
2011[Mn][zzz]3[ASR]1,Cl[<missing>].[Mn].[O-]C(=O)c1ccc(cc1)c1cc(cc(c1)C(=O)[O-])C(=O)[O-],0,0,0,0,1,0,0,0,0,0,0,Mn
2006[Zn][dia]3[ASR]10,[O-]C=O.[<missing>],0,0,0,0,0,0,0,0,0,0,0,Zn
2021[Eu][dia]3[ASR]1,[<missing>][Eu].[O-]C(=O)c1ccc2c(c1)nc([nH]2)c1ccccn1,0,0,3,0,0,0,0,0,0,0,0,Eu
2013[Ni][xmz]3[ASR]7,[<missing>][OH2]([Ni])[Ni].[O-]C(=O)c1ccc(cc1)c1cc(cc(n1)c1ccc(cc1)C(=O)[O-])c1ccncc1,0,0,0,0,0,0,0,0,0,0,0,Ni
2014[Mn][rtl]3[ASR]2,[<missing>].[O-]C(=O)c1ccc(cc1)c1ccncc1,0,0,1,0,0,0,0,0,0,0,0,Mn
2020[Mg][nan]3[ASR]6,[<missing>].[O-]C(=O)c1ccc(cc1)c1ccnc(c1)C(=O)[O-].[OH],0,0,1,0,0,0,0,0,0,0,0,Mg
2005[Zn][pcu]3[ASR]9,[O-]C(=O)c1ccc(cc1)C(=O)[O-].[<missing>][O]([Zn])([Zn])[Zn],0,0,0,0,0,0,0,0,0,0,0,Zn
2018[Cu][sql]2[ASR]2,[<missing>].[O-]C(=O)c1cc(nc(c1)c1ccncc1)c1ccncc1,1,1,3,0,0,0,0,0,0,0,0,Cu
2008[Cu][tbo]3[ASR]21,[<missing>][Cu].[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-],0,0,0,0,0,0,0,0,0,0,0,Cu
2014[Cu][pts]3[ASR]1,COc1c(c2c(OC)c(cc(c2OC)c2ccncc2)c2ccncc2)c(OC)c(cc1c1ccncc1)c1ccncc1.[<missing>][Cu](I)I,0,0,4,0,2,0,4,0,0,0,0,Cu
2019[Cd][pts]3[ASR]1,[<missing>].[O-]C(=O)c1cncc(c1)c1cc(cc(c1)C(=O)[O-])C(=O)[O-],0,0,1,0,0,0,0,0,0,0,0,Cd
2017[In][sql]2[ASR]1,[<missing>].[O-]C(=O)c1cc(cc(c1)c1cc(c2cc(cc(c2)C(=O)O)C(=O)[O-])c2c3c1ccc1c3c(cc2)c(cc1c1cc(cc(c1)C(=O)O)C(=O)[O-])c1cc(cc(c1)C(=O)O)C(=O)[O-])C(=O)O,0,0,0,0,0,0,0,0,0,0,0,In
2022[Zn][nan]3[ASR]6,[O-]C(=O)c1cc(C(=O)[O-])c(cc1C(=O)[O-])C(=O)[O-].[<missing>],0,0,0,0,0,0,0,0,0,0,0,Zn
2015[Zn][acs]3[ASR]1,[O-]C=O.[<missing>],0,0,0,0,0,0,0,0,0,0,0,Zn
2013[Zn][uni]3[ASR]5,CC(C(=O)[O-])[N]Cc1ccncc1.[<missing>],0,0,1,0,0,0,0,0,0,0,0,Zn
2018[Cr][tbo]3[ASR]1,[<missing>][Cr].[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-],0,0,0,0,0,0,0,0,0,0,0,Cr
2013[La][nan]3[ASR]4,[<missing>].[O-]C(=O)c1ccc(cc1)c1cc(cc(c1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-],1,1,0,0,0,0,0,0,0,0,0,La
2021[Mn][kgd]2[ASR]1,Nc1cc(cc(c1)C(=O)O)C(=O)[O-].[<missing>],0,0,0,0,0,0,0,0,1,0,0,Mn
2006[Zn][nan]3[ASR]1,[O-]C(=O)c1cc(cc(n1)C(=O)[O-])c1cc(nc(c1)C(=O)[O-])C(=O)[O-].[<missing>],0,0,2,0,0,0,0,0,0,0,0,Zn
2017[Zn][pcu]3[ASR]20,[O-]C(=O)c1ccc(cc1)c1ccc(cc1)C(=O)[O-].[<missing>][O]([Zn])([Zn])[Zn],0,0,0,0,0,0,0,0,0,0,0,Zn
2012[Cu][nts]3[ASR]1,[<missing>][Cu].[O-]C(=O)c1cc(OCc2cc(COc3cc(cc(c3)C(=O)[O-])C(=O)[O-])cc(c2)COc2cc(cc(c2)C(=O)[O-])C(=O)[O-])cc(c1)C(=O)[O-],0,0,0,0,0,0,3,0,0,0,0,Cu
2016[Cu][mmm]3[ASR]1,I[<missing>]12[Cu]3([Cu]1([Cu]23I)I)I.[Cu][Cu].[O-]C(=O)c1cncc(c1)C(=O)[O-],0,0,1,0,4,0,0,0,0,0,0,Cu
2013[Ni][xmz]3[ASR]6,[<missing>][OH2]([Ni])[Ni].[O-]C(=O)c1ccc(cc1)c1cc(cc(n1)c1ccc(cc1)C(=O)[O-])c1ccncc1,0,0,0,0,0,0,0,0,0,0,0,Ni
2023[Sc][nan]3[ASR]7,[O-]C(=O)c1ccc(cc1)C(=O)[O-].[<missing>],0,0,0,0,0,0,0,0,0,0,0,Sc
0000[Co][nan]3[ASR]7,[<missing>].n1ccc(cc1)C1=C2C=CC(=C(c3ccncc3)C3=NC(=C(C4=CC=C(C(=C5N=C1C=C5)c1ccncc1)[N]4)c1ccncc1)C=C3)[N]2,0,0,4,0,0,9,0,2,0,0,0,Co
2013[Zn][bor]3[ASR]1,[<missing>].c1ncn(c1)c1cc(cc(c1)n1cncc1)n1cncc1,0,0,6,0,0,0,0,0,0,0,0,Zn
0000[In][ctn]3[ASR]2,[<missing>].[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-],0,0,0,0,0,0,0,0,0,0,0,In
2015[Cd][nan]3[ASR]8,[<missing>].[O-]C(=O)c1ccc(cc1)c1cncc(c1)c1ccc(cc1)C(=O)[O-],0,0,1,0,0,0,0,0,0,0,0,Cd
2008[Cu][tbo]3[ASR]18,[<missing>][Cu].[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-],0,0,0,0,0,0,0,0,0,0,0,Cu
2020[Ce][hex]3[ASR]1,[O-]C(=O)c1c(F)c(F)c(c(c1F)F)C(=O)[O-].[O]12[<missing>]34[O]5[Ce]62[O]2[Ce]71[O]4[Ce]14[O]3[Ce]35[O]6[Ce]2([O]71)[O]43,0,0,0,0,0,0,0,0,0,0,0,Ce
2005[Co][nan]3[ASR]5,O=C1C(=O)C(=O)C1=O.[<missing>].[OH],0,0,0,0,0,0,0,0,0,4,0,Co
2017[Zn][pts]3[ASR]1,[O-]C(=O)c1cncc(c1)c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[<missing>],0,0,1,0,0,0,0,0,0,0,0,Zn
2016[Cu][nbo]3[ASR]4,[<missing>][Cu].[O-]C(=O)c1ccc2c(c1)c1cc(ccc1n2c1ccc(cc1)c1ccc(cc1)n1c2ccc(cc2c2c1ccc(c2)C(=O)[O-])C(=O)[O-])C(=O)[O-],0,0,2,0,0,0,0,0,0,0,0,Cu
2013[Zn][crb]3[ASR]3,[O-]C(=O)c1ccc(cc1)n1cnc2c1cc1ccccc1c2.[OH].[<missing>],0,0,2,0,0,0,0,0,0,0,0,Zn
2017[Co][sql]2[ASR]4,[<missing>][Co].[O-]C(=O)c1ccc(cc1)C(C(F)(F)F)(C(F)(F)F)c1ccc(cc1)C(=O)[O-],0,0,0,0,6,0,0,0,0,0,0,Co
2009[In][ctn]3[ASR]5,[<missing>].[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-],0,0,0,0,0,0,0,0,0,0,0,In
2016[Fe][hcb]2[ASR]1,[<missing>].[O-]C(=O)C(=O)[O-],0,0,0,0,0,0,0,0,0,0,0,Fe
2023[Zr][kgd]2[ASR]1,O[<missing>]123[O]4[Zr]56([O]3[Zr]37([O]2[Zr]28([O]1[Zr]14([O]6[Zr]([O]53)([O]21)([O]78)O)O)O)O)O.[O-]C(=O)c1ccc(cc1)N(c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-],0,0,0,0,0,0,0,0,0,0,0,Zr
2019[Pb][nan]2[ASR]2,[O-]C(=O)c1cc(cc(c1)C(=O)O)C(=O)[O-].[<missing>],0,0,0,0,0,0,0,0,0,0,0,Pb
2005[Zn][nan]3[ASR]1,[O-]C(=O)c1ccc(cc1)C(=O)[O-].[OH].[<missing>],0,0,0,0,0,0,0,0,0,0,0,Zn
2014[Cu][acs]3[ASR]3,[<missing>].[O-]C=O,0,0,0,0,0,0,0,0,0,0,0,Cu
2022[Zn][nan]3[ASR]28,[O-]C(=O)c1ccc(cc1)C(C(F)(F)F)(C(F)(F)F)c1ccc(cc1)C(=O)[O-].[<missing>],0,0,0,0,6,0,0,0,0,0,0,Zn
2017[Cu][nan]3[ASR]1,CC(C1=NN=C([N]1)C(O)C)O.[<missing>],0,0,0,0,0,0,0,0,0,0,0,Cu
2016[Ag][dia]3[ASR]2,[<missing>].n1ccc(cc1)CCc1ccncc1,0,0,2,0,0,0,0,0,0,0,0,Ag
2022[Cu][tbo]3[ASR]5,[<missing>][Cu].[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-],0,0,0,0,0,0,0,0,0,0,0,Cu
2005[Cu][pts]3[ASR]2,[<missing>][Cu].[O-]C(=O)c1ccc(cc1)N(c1ccc(cc1)C(=O)[O-])c1ccc(cc1)N(c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-],0,0,0,0,0,0,0,0,6,0,0,Cu
2010[Zn][pcu]3[ASR]4,[O-]C(=O)c1ccc(cc1)C(=O)[O-].[<missing>][O]([Zn])([Zn])[Zn],0,0,0,0,0,0,0,0,0,0,0,Zn
2008[Cu][snz]3[ASR]1,[<missing>][Cu].[O-]C(=O)c1ccc(cc1)CNCc1ccc(cc1)C(=O)[O-],0,0,0,0,0,0,0,0,0,0,0,Cu
2020[Zn][nan]3[ASR]7,[O-]C(=O)c1cc(Oc2cc(cc(c2)C(=O)[O-])C(=O)[O-])cc(c1)C(=O)[O-].[<missing>],0,0,0,0,0,0,1,0,0,0,0,Zn
2015[Ni][dia]3[ASR]3,[<missing>].c1ncn(c1)c1cc(cc(c1)n1cncc1)n1cncc1,0,0,6,0,0,0,0,0,0,0,0,Ni
2012[Cu][tbo]3[ASR]6,[<missing>][Cu].[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-],0,0,0,0,0,0,0,0,0,0,0,Cu
2016[Mg][pcu]3[ASR]1,[<missing>].[O-]C=O,0,0,0,0,0,0,0,0,0,0,0,Mg
2008[Zn][pts]3[ASR]1,[O-]C(=O)c1cc(C(=O)[O-])c(cc1C(=O)[O-])C(=O)[O-].[<missing>],0,0,0,0,0,0,0,0,0,0,0,Zn
2014[Cu][tbo]3[ASR]7,[<missing>][Cu].[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-],0,0,0,0,0,0,0,0,0,0,0,Cu
2020[Co][ant]3[ASR]1,Cc1cnccc1c1cccc(c1)C(=O)[O-].[<missing>],0,0,1,0,0,0,0,0,0,0,0,Co
2014[Zn][bcs]3[ASR]1,Cc1cc(C)c(c(c1C)B(c1c(C)c(C)c(c(c1C)C)C(=O)[O-])c1c(C)c(C)c(c(c1C)C)C(=O)[O-])C.[<missing>],0,0,0,0,0,0,0,0,0,0,0,Zn
2020[Cu][tbo]3[ASR]5,[<missing>][Cu].[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-],0,0,0,0,0,0,0,0,0,0,0,Cu
2019[Zn][nan]3[ASR]20,[O-]C(=O)c1cc(cc(n1)C(=O)[O-])c1cc(nc(c1)C(=O)[O-])C(=O)[O-].[<missing>],0,0,2,0,0,0,0,0,0,0,0,Zn
2010[Cu][lcs]3[ASR]2,CN1c2ncnc(c2)N(C)c2ncnc(c2)N(c2cc(N(c3cc1ncn3)C)ncn2)C.I[<missing>]12[Cu]3([Cu]1([Cu]23I)I)I,0,0,8,0,4,0,0,0,8,0,0,Cu
2016[Cu][nbo]3[ASR]45,COc1c(cc(cc1c1ccc(cc1)C(=O)[O-])c1cc(c2ccc(cc2)C(=O)[O-])c(c(c1)c1ccc(cc1)C(=O)[O-])OC)c1ccc(cc1)C(=O)[O-].[<missing>][Cu],0,0,0,0,0,0,2,0,0,0,0,Cu
2010[Cu][wbl]3[ASR]1,CCOc1cc(C=CC(=O)[O-])c2c(c1c1c(OCC)cc(c3c1ccc(c3)C=CC(=O)[O-])C=CC(=O)[O-])ccc(c2)C=CC(=O)[O-].[<missing>][Cu],0,0,0,0,0,4,2,0,0,0,0,Cu
0000[Cd][pcu]3[ASR]2,[<missing>].c1ncn(c1)CCn1cncc1,0,0,4,0,0,0,0,0,0,0,0,Cd
2023[Hf][hcp]3[ASR]1,[O-]C(=O)c1ccc(cc1)C#Cc1ccc(cc1)C(=O)[O-].[OH]1[<missing>]2345[OH][Hf]6781[O]1[Hf]9%10[OH]7[Hf]7%11%12%13[O]8[Hf]8%14%15([OH]6[Hf]61[OH]9[Hf]([O]%10%12)([O]%146)[OH]%13%15)[OH][Hf]169([OH]4[Hf]4%10[O]2[Hf]2%12[OH]3[Hf]3([O]51)([O]%12[Hf]([OH]42)([O]6%10)[OH]93)([OH]7)[OH]%11)[OH]8,0,0,0,0,0,0,0,0,0,0,0,Hf
2020[Cd][dia]3[ASR]3,CCc1nccn1c1ccc(cc1)C(=O)[O-].[<missing>],0,0,2,0,0,0,0,0,0,0,0,Cd
2023[Co][dia]3[ASR]1,[<missing>].c1ccc2c(c1)n(CCCCn1cnc3c1cccc3)cn2,0,0,4,0,0,0,0,0,0,0,0,Co
0000[Co][nan]2[ASR]1,[<missing>].n1ccc(cc1)C1=C2C=CC(=C(c3ccncc3)C3=NC(=C(C4=CC=C(C(=C5N=C1C=C5)c1ccncc1)[N]4)c1ccncc1)C=C3)[N]2,0,0,4,0,0,9,0,2,0,0,0,Co
2022[Cu][tbo]3[ASR]6,[<missing>][Cu].[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-],0,0,0,0,0,0,0,0,0,0,0,Cu
2010[Al][bpq]3[ASR]2,[<missing>].[O-]C(=O)c1ccc(cc1)C(=O)[O-].[OH],0,0,0,0,0,0,0,0,0,0,0,Al
2016[In][nan]3[ASR]8,[<missing>].[O-]C(=O)c1cc(cc(c1)C(=O)[O-])c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[OH],0,0,0,0,0,0,0,0,0,0,0,In
2008[Zn][rtl]3[ASR]1,I[<missing>][O]1[Zn][O]([Zn]1)[Zn]I.[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-],0,0,0,0,0,0,0,0,0,0,0,Zn
2015[Tb][fcu]3[ASR]1,[O-]C(=O)C=CC(=O)[O-].[O]12[<missing>]34[O]5[Tb]62[O]2[Tb]71[O]4[Tb]14[O]3[Tb]35[O]6[Tb]2([O]71)[O]43,0,0,0,0,0,0,0,0,0,0,0,Tb
2018[Cd][nan]3[ASR]17,[<missing>].[O-]C(=O)c1cc(cc(c1)C(=O)[O-])[C]1N[N]C(=N1)c1cc(cc(c1)C(=O)[O-])C(=O)[O-],1,1,0,0,0,0,0,0,0,0,0,Cd
2020[Co][sql]2[ASR]5,[<missing>][Co].[O-]C(=O)c1ccc(cc1)c1cc(c2ccc(cc2)C(=O)[O-])c2c3c1ccc1c3c(cc2)c(cc1c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-],1,1,0,0,0,0,0,0,0,0,0,Co
2009[In][ctn]3[ASR]2,[<missing>].[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-],0,0,0,0,0,0,0,0,0,0,0,In
2009[Cu][nbo]3[ASR]3,[<missing>][Cu].[O-]C(=O)c1cc(C#Cc2cc(cc(c2)C(=O)[O-])C(=O)[O-])cc(c1)C(=O)[O-],0,0,0,1,0,0,0,0,0,0,0,Cu
2019[Mn][nan]3[ASR]1,[<missing>].[N]1C=NN=N1,0,0,0,0,0,0,0,0,0,0,0,Mn
2006[V][bpq]3[ASR]4,[O-]C(=O)c1ccc(cc1)C(=O)[O-].[O].[<missing>],0,0,0,0,0,0,0,0,0,0,0,V
2024[Zn][pcu]3[ASR]3,[O-]C(=O)c1ccc2-c3c(Cc2c1)cc(cc3)C(=O)[O-].[<missing>][OH]([Zn]([OH]([Zn])[Zn])[OH]([Zn])[Zn])[Zn],0,0,0,0,0,0,0,0,0,0,0,Zn
2021[Cu][sql]2[ASR]10,[<missing>][Cu].[O-]C(=O)C=CC(=O)[O-],0,0,0,0,0,1,0,0,0,0,0,Cu
2006[Zn][dia]3[ASR]5,[O-]C=O.[<missing>],0,0,0,0,0,0,0,0,0,0,0,Zn
2013[Mn][ant]3[ASR]6,[<missing>].[O-]C(=O)c1cccc(c1)c1ccncc1,0,0,1,0,0,0,0,0,0,0,0,Mn
2012[Cu][apo]3[ASR]1,[<missing>][Cu].[O-]C(=O)c1ccc(cc1)P(=O)(c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)[O-],0,0,0,0,0,0,0,0,0,0,0,Cu
2005[Co][dia]3[ASR]1,[<missing>].[O-]C=O,0,0,0,0,0,0,0,0,0,0,0,Co
2015[Zn][pcu]3[ASR]16,[O-]C(=O)c1ccc(o1)C(=O)[O-].[<missing>],0,0,0,0,0,0,0,0,0,0,0,Zn
2011[Co][rtl]3[ASR]2,[<missing>].[O-]C(=O)c1ccncc1,0,0,1,0,0,0,0,0,0,0,0,Co
2010[Cu][ths]3[ASR]1,O=C(c1ccncc1)Oc1cc(OC(=O)c2ccncc2)cc(c1)OC(=O)c1ccncc1.[<missing>]Br,0,0,3,0,1,0,0,0,0,0,0,Cu
2018[Cd][sql]2[ASR]4,O=C1N(Cc2ccncc2)C(=O)c2c3c1ccc1c3c(cc2)C(=O)N(C1=O)Cc1ccncc1.[<missing>],0,0,2,0,0,0,0,0,0,0,4,Cd
2017[In][nan]2[ASR]1,O=C(c1ccc(cc1)C(=O)NCC(=O)[O-])NCC(=O)[O-].[<missing>].[OH],0,0,0,0,0,0,0,0,0,0,2,In
2022[Cd][dia]3[ASR]2,[<missing>].[O-]C(=O)c1cc(CN2[CH]C=C(C=C2)C2=C[CH]N(C=C2)Cc2cc(cc(c2)C(=O)[O-])C(=O)[O-])cc(c1)C(=O)[O-],1,1,0,0,0,4,0,0,2,0,0,Cd
2022[Cu][sql]2[ASR]3,[<missing>][Cu].[O-]C(=O)c1sc2c(c1)sc1c2sc(c1)C(=O)[O-],0,0,0,0,0,0,0,0,0,0,0,Cu
2012[Cu][tbo]3[ASR]2,[<missing>][Cu].[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-],0,0,0,0,0,0,0,0,0,0,0,Cu
2014[Co][dia]3[ASR]3,[<missing>].[O-]C(=O)C=Cc1ccncc1,0,0,1,0,0,1,0,0,0,0,0,Co
2014[Cu][dia]3[ASR]3,[<missing>].[O-]C(=O)c1ccc(cc1)n1ncnc1,0,0,3,0,0,0,0,0,0,0,0,Cu
2015[Pb][nan]3[ASR]2,[O-]C(=O)COc1c2cccc1Cc1cccc(c1OCC(=O)[O-])Cc1c(c(Cc3c(c(C2)ccc3)OCC(=O)[O-])ccc1)OCC(=O)[O-].[<missing>],0,0,0,0,0,0,4,0,0,0,0,Pb
2015[Zn][flu]3[ASR]1,COc1c(c2c(OC)c(cc(c2OC)c2ccc(cc2)C(=O)[O-])c2ccc(cc2)C(=O)[O-])c(OC)c(cc1c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-].[<missing>],0,0,0,0,0,0,4,0,0,0,0,Zn
2007[Mn][dia]3[ASR]2,[<missing>].[O-]C=O,0,0,0,0,0,0,0,0,0,0,0,Mn
2008[Cu][tbo]3[ASR]25,[<missing>][Cu].[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-],0,0,0,0,0,0,0,0,0,0,0,Cu
2006[Zn][bcg]3[ASR]1,[O-]C(=O)c1ccc(cc1)C(=O)[O-].[<missing>],0,0,0,0,0,0,0,0,0,0,0,Zn
2007[Ni][dia]3[ASR]1,[<missing>].[O-]C(=O)c1cc(cc(c1)C(=O)O)C(=O)[O-],0,0,0,0,0,0,0,0,0,0,0,Ni
2013[Co][nan]3[ASR]14,[<missing>].[O-]C(=O)c1ccnc(c1)C(=O)[O-].[OH],0,0,1,0,0,0,0,0,0,0,0,Co
2020[Fe][nan]3[ASR]4,[<missing>].[O-]C(=O)c1cc(cc(c1)C(=O)[O-])c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[OH],0,0,0,0,0,0,0,0,0,0,0,Fe
2013[Co][dia]3[ASR]6,[<missing>][OH2][Co].[O-]C(=O)c1cc(Br)cnc1,0,0,0,0,0,0,0,0,0,0,0,Co
