coreid,mofid-v1,Grouth_truth,Predicted,Aromatic Nitrogen Ring,Alkyne,Halogen,Alkene,Ether,Imine,Enamine,Ketone_new,Amino,metal
2021[Gd][dia]3[ASR]1,[Gd][Gd].[O-]C(=O)c1ccc2c(c1)<missing>c([nH]2)c1ccccn1,1,1,3,0,0,0,0,0,0,0,0,Gd
2021[Mn][dia]3[ASR]1,[Mn].[O-]C(=O)c1ccc(cc1)c1ccc(cc1)c1<missing>c2c([nH]1)c1cccnc1c1c2cccn1,1,1,4,0,0,0,0,0,0,0,0,Mn
2021[Ni][ubo]3[ASR]1,[Ni].[O-]C(=O)c1cc(C(=O)[O-])c(cc1c1cc<missing>cc1)c1ccncc1,1,1,2,0,0,0,0,0,0,0,0,Ni
2021[Zn][nan]3[ASR]18,[O-]C(=O)c1cc(cc(<missing>1)C(=O)[O-])c1cc(nc(c1)C(=O)[O-])C(=O)[O-].[Zn],1,1,2,0,0,0,0,0,0,0,0,Zn
2022[Cu][nbo]2[ASR]1,Cl[Cu].<missing>1ccc(cc1)N(c1ccncc1)c1ccc(cc1)N(c1ccncc1)c1ccncc1,1,1,4,0,1,0,0,0,6,0,0,Cu
2022[Mn][rtl]3[ASR]1,[Mn][Mn].[O-]C(=O)c1ccc(cc1)<missing>1cnc2c1ccc(c2)C(=O)[O-],1,1,2,0,0,0,0,0,0,0,0,Mn
2022[Ni][dia]3[ASR]1,[Ni].[O-]C(=O)c1cc<missing>cc1N,1,1,1,0,0,0,0,0,1,0,0,Ni
2023[Co][nan]3[ASR]6,[Co].[O-]C(=O)c1cc<missing>c(c1)C(=O)[O-].[OH],1,1,1,0,0,0,0,0,0,0,0,Co
2023[Cu][nan]3[ASR]1,[Cu].<missing>1ccc(cc1)C=Cc1ccc(cc1)C12CC3(CC(C2)(CC(C1)(C3)c1ccc(cc1)C=Cc1ccncc1)c1ccc(cc1)C=Cc1ccncc1)c1ccc(cc1)C=Cc1ccncc1,1,1,4,0,0,4,0,0,0,0,0,Cu
2023[Ga][pts]3[ASR]1,[Ga].[O-]C(=O)c1ccc(cc1)c1cc(cc(<missing>1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)c1cc(nc(c1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-],1,1,2,0,0,0,0,0,0,0,0,Ga
2023[Ni][dia]3[ASR]1,[Ni].[O-]C(=O)c1cc<missing>cc1N,1,1,1,0,0,0,0,0,1,0,0,Ni
2023[Th][nan]3[ASR]1,[O-]C(=O)c1ccc(<missing>c1)c1ccc(cn1)C(=O)[O-].[Th],1,1,2,0,0,0,0,0,0,0,0,Th
